Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2017,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2011,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2019,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,3.9
2015,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2023,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,6.5
2013,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2021,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,4.9
2010,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2012,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2014,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2016,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2018,EU_SDG_02_40,,,Mendaro,Porcentaje,Mendaro,0.0
2013,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2021,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.8
2015,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2023,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,33.3
2011,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2019,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.8
2017,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.2
2012,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2016,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2020,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.8
2022,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.9
2014,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2010,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,0.0
2018,EU_SDG_02_40,,,Mendata,Porcentaje,Mendata,1.2
2014,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2010,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2023,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,1.2
2013,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2017,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2015,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2011,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2019,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2012,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2016,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2018,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,0.0
2020,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,1.2
2022,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,1.2
2021,EU_SDG_02_40,,,Mendexa,Porcentaje,Mendexa,1.2
2018,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,2.9
2010,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2011,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2017,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,2.9
2013,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2021,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,19.1
2012,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2014,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2016,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,2.5
2020,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,19.1
2022,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,19.5
2023,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,26.6
2019,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,3.0
2015,EU_SDG_02_40,,,Meñaka,Porcentaje,Meñaka,0.0
2021,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.6
2017,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.4
2023,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.4
2010,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,0.0
2011,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,0.0
2012,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,0.3
2014,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,0.7
2016,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.3
2019,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.4
2018,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.4
2020,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.1
2022,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.4
2015,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,1.1
2013,EU_SDG_02_40,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,0.7
2015,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2023,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.8
2010,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2011,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2013,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2019,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.8
2021,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.8
2017,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2012,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2014,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.1
2016,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2018,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.0
2020,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.8
2022,EU_SDG_02_40,,,Morga,Porcentaje,Morga,0.8
2018,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.7
2010,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.9
2015,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.6
2011,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.9
2019,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,1.0
2017,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,1.0
2013,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.9
2023,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.5
2021,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.5
2012,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.9
2014,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.9
2016,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,1.0
2020,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.5
2022,EU_SDG_02_40,,,Mundaka,Porcentaje,Mundaka,0.5
2014,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.3
2019,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,3.4
2021,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,5.9
2011,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.2
2017,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,1.8
2015,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.5
2023,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,6.2
2010,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.1
2012,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.3
2016,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,1.7
2018,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,3.5
2020,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,5.6
2022,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,5.9
2013,EU_SDG_02_40,,,Mungia,Porcentaje,Mungia,0.3
2013,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2017,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2015,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2023,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,19.0
2010,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2012,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2014,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2016,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2018,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2022,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2011,EU_SDG_02_40,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2011,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2015,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2017,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2010,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2016,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2019,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2014,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2023,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.9
2012,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2022,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2018,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2013,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2020,EU_SDG_02_40,,,Murueta,Porcentaje,Murueta,0.0
2014,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2023,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2011,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2019,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2015,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2017,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2013,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2021,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2010,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2012,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2016,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2018,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2020,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2022,EU_SDG_02_40,,,Muskiz,Porcentaje,Muskiz,0.0
2020,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,6.2
2022,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,8.0
2021,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,6.2
2013,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.0
2017,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,3.7
2010,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.0
2011,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.0
2016,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.4
2019,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,6.2
2023,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,8.4
2018,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,5.9
2014,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.8
2015,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.0
2012,EU_SDG_02_40,,,Mutiloa,Porcentaje,Mutiloa,0.0
2011,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.8
2010,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.8
2012,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.8
2013,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.8
2014,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2016,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2017,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2018,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2020,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.2
2021,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2022,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2015,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2019,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.2
2023,EU_SDG_02_40,,,Mutriku,Porcentaje,Mutriku,0.1
2014,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.8
2021,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,5.1
2017,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.8
2015,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.8
2013,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.8
2023,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,9.2
2011,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.3
2019,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,4.6
2010,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.3
2012,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.7
2016,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,0.9
2018,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,1.4
2020,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,4.4
2022,EU_SDG_02_40,,,Muxika,Porcentaje,Muxika,1.0
2019,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2015,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2020,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2021,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2017,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2011,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2023,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,48.5
2012,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2010,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2016,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2013,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2018,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2022,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2014,EU_SDG_02_40,,,Nabarniz,Porcentaje,Nabarniz,0.0
2019,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,1.0
2012,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.3
2013,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.3
2014,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.0
2020,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,1.4
2011,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.0
2015,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.1
2010,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.0
2017,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.9
2016,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.1
2021,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,1.9
2023,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,2.3
2018,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,0.9
2022,EU_SDG_02_40,,,Navaridas,Porcentaje,Navaridas,1.9
2019,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,2.0
2021,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,3.6
2023,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,3.9
2011,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,1.0
2015,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,0.9
2010,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,0.7
2012,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,0.9
2013,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,0.8
2014,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,1.1
2016,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,1.1
2017,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,1.3
2018,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,1.5
2020,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,2.9
2022,EU_SDG_02_40,,,Oiartzun,Porcentaje,Oiartzun,3.7
2013,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,2.0
2018,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.3
2023,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.4
2022,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.4
2017,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.2
2011,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,2.8
2010,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,2.8
2015,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.8
2021,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.4
2012,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,2.0
2014,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.8
2016,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,2.0
2019,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.2
2020,EU_SDG_02_40,,,Okondo,Porcentaje,Okondo,1.4
2023,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,7.0
2011,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,5.4
2015,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.4
2019,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.5
2010,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,4.6
2012,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.3
2013,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.3
2014,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.2
2016,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,5.7
2017,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.0
2018,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.0
2020,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.7
2021,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,7.0
2022,EU_SDG_02_40,,,Olaberria,Porcentaje,Olaberria,6.8
2022,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2014,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2011,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2019,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2013,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2023,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2015,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2021,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2017,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2010,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2012,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2016,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2018,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2020,EU_SDG_02_40,,,Ondarroa,Porcentaje,Ondarroa,0.0
2013,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.1
2017,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.1
2021,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.7
2010,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.0
2011,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.0
2012,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.0
2014,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.1
2015,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.1
2016,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.1
2018,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.4
2019,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.9
2020,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,0.9
2022,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,1.3
2023,EU_SDG_02_40,,,Oñati,Porcentaje,Oñati,1.7
2015,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2010,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2019,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2023,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2018,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2011,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2014,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2022,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2013,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2012,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2017,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2016,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2021,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2020,EU_SDG_02_40,,,Ordizia,Porcentaje,Ordizia,0.0
2017,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,10.8
2015,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2013,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2023,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,15.6
2021,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,13.2
2010,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2012,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2014,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2016,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2018,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,11.8
2020,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,12.4
2022,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,13.2
2011,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,0.0
2019,EU_SDG_02_40,,,Orendain,Porcentaje,Orendain,12.2
2013,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2021,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2011,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2017,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2010,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2012,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2014,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2015,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2016,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2018,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2019,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2020,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2022,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2023,EU_SDG_02_40,,,Orexa,Porcentaje,Orexa,0.0
2015,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2019,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2011,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2023,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2010,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2016,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2020,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2021,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2022,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
2012,EU_SDG_02_40,,,Orio,Porcentaje,Orio,0.0
